id,order_id,product_id,quantity,unit_price
4961,4961,248,11,99.78
4962,4962,412,12,56.30
4963,4963,565,8,22.78
4964,4964,87,6,95.03
4965,4965,239,10,20.46
4966,4966,185,1,80.81
4967,4967,209,4,75.65
4968,4968,488,15,25.79
4969,4969,315,9,56.61
4970,4970,107,10,87.51
4971,4971,340,10,75.70
4972,4972,630,11,91.79
4973,4973,631,6,59.34
4974,4974,512,11,25.18
4975,4975,668,5,20.47
4976,4976,305,14,61.94
4977,4977,269,10,47.10
4978,4978,431,10,12.46
4979,4979,598,9,28.99
4980,4980,197,9,69.23
4981,4981,689,12,97.74
4982,4982,605,12,59.92
4983,4983,208,8,9.29
4984,4984,723,15,25.62
4985,4985,741,10,44.48
4986,4986,36,8,44.66
4987,4987,204,4,65.71
4988,4988,163,11,12.01
4989,4989,204,3,65.71
4990,4990,529,10,43.54
4991,4991,534,8,71.12
4992,4992,333,5,47.09
4993,4993,60,2,23.30
4994,4994,54,5,56.79
4995,4995,86,5,69.63
4996,4996,270,3,40.62
4997,4997,343,9,18.55
4998,4998,151,9,48.30
4999,4999,477,13,49.58
5000,5000,432,13,33.49
5001,5001,730,3,89.96
5002,5002,102,12,29.94
5003,5003,569,12,77.61
5004,5004,289,1,12.48
5005,5005,490,7,47.17
5006,5006,79,4,72.95
5007,5007,425,11,73.02
5008,5008,390,9,9.63
5009,5009,672,1,53.64
5010,5010,691,14,22.89
5011,5011,687,9,73.27
5012,5012,610,14,15.09
5013,5013,240,10,78.61
5014,5014,120,10,5.00
5015,5015,631,1,59.34
5016,5016,545,5,33.16
5017,5017,78,3,22.92
5018,5018,257,8,87.51
5019,5019,302,2,87.79
5020,5020,736,2,66.22
5021,5021,522,12,54.16
5022,5022,405,13,87.17
5023,5023,455,2,98.19
5024,5024,311,2,23.09
5025,5025,190,3,1.95
5026,5026,16,7,34.77
5027,5027,258,8,76.76
5028,5028,494,5,26.64
5029,5029,196,1,80.00
5030,5030,247,5,44.59
5031,5031,648,7,63.80
5032,5032,248,2,99.78
5033,5033,43,8,40.27
5034,5034,223,5,94.97
5035,5035,237,4,39.00
5036,5036,512,15,25.18
5037,5037,351,13,36.85
5038,5038,218,7,25.77
5039,5039,36,4,44.66
5040,5040,275,4,58.47
5041,5041,517,4,21.51
5042,5042,260,3,11.95
5043,5043,497,2,47.75
5044,5044,204,7,65.71
5045,5045,278,5,29.30
5046,5046,28,12,56.51
5047,5047,57,4,35.36
5048,5048,198,12,41.56
5049,5049,71,15,4.62
5050,5050,511,5,12.37
5051,5051,90,13,48.58
5052,5052,415,1,80.31
5053,5053,307,8,83.13
5054,5054,287,4,92.02
5055,5055,516,13,48.92
5056,5056,216,15,61.43
5057,5057,281,9,60.14
5058,5058,8,3,40.41
5059,5059,695,6,91.73
5060,5060,451,11,84.17
5061,5061,170,13,40.96
5062,5062,245,5,93.89
5063,5063,717,5,85.02
5064,5064,596,6,21.12
5065,5065,82,3,16.96
5066,5066,120,10,5.00
5067,5067,352,4,74.44
5068,5068,652,9,28.52
5069,5069,704,7,66.35
5070,5070,61,5,64.65
5071,5071,445,4,53.15
5072,5072,538,14,74.38
5073,5073,608,15,96.07
5074,5074,674,7,72.42
5075,5075,47,6,83.99
5076,5076,461,8,80.09
5077,5077,666,8,2.73
5078,5078,444,8,57.93
5079,5079,222,11,87.18
5080,5080,528,4,57.97
5081,5081,475,13,97.03
5082,5082,39,7,87.63
5083,5083,269,15,47.10
5084,5084,477,10,49.58
5085,5085,78,10,22.92
5086,5086,458,15,17.06
5087,5087,555,4,94.55
5088,5088,653,4,71.73
5089,5089,96,8,75.21
5090,5090,24,9,30.86
5091,5091,580,5,39.03
5092,5092,578,13,52.10
5093,5093,398,5,28.87
5094,5094,257,11,87.51
5095,5095,91,14,61.97
5096,5096,435,4,22.43
5097,5097,398,4,28.87
5098,5098,688,1,67.11
5099,5099,743,8,96.41
5100,5100,153,3,38.56
5101,5101,34,4,45.02
5102,5102,460,10,22.78
5103,5103,696,10,78.61
5104,5104,601,8,70.25
5105,5105,168,4,75.33
5106,5106,535,13,57.11
5107,5107,673,15,93.99
5108,5108,257,2,87.51
5109,5109,16,12,34.77
5110,5110,61,10,64.65
5111,5111,254,15,18.21
5112,5112,336,10,43.03
5113,5113,166,3,72.82
5114,5114,575,4,90.52
5115,5115,126,4,64.20
5116,5116,404,8,63.09
5117,5117,140,10,81.06
5118,5118,239,10,20.46
5119,5119,24,10,30.86
5120,5120,153,15,38.56
5121,5121,692,7,46.29
5122,5122,1,3,98.05
5123,5123,178,11,73.85
5124,5124,139,7,37.91
5125,5125,157,5,57.42
5126,5126,371,15,15.31
5127,5127,630,14,91.79
5128,5128,539,6,15.86
5129,5129,53,12,10.70
5130,5130,149,11,55.88
5131,5131,584,2,81.09
5132,5132,224,8,18.51
5133,5133,115,10,1.65
5134,5134,656,9,19.82
5135,5135,682,8,49.45
5136,5136,691,10,22.89
5137,5137,658,15,66.20
5138,5138,466,15,79.97
5139,5139,357,5,7.84
5140,5140,384,1,61.75
5141,5141,101,7,80.21
5142,5142,100,11,82.07
5143,5143,198,15,41.56
5144,5144,690,4,63.50
5145,5145,603,2,75.92
5146,5146,198,15,41.56
5147,5147,678,2,41.76
5148,5148,545,3,33.16
5149,5149,690,4,63.50
5150,5150,317,14,6.19
5151,5151,264,1,42.54
5152,5152,368,13,73.22
5153,5153,299,11,67.61
5154,5154,388,12,60.37
5155,5155,295,14,60.40
5156,5156,310,6,5.22
5157,5157,665,2,77.01
5158,5158,143,11,78.25
5159,5159,221,12,39.25
5160,5160,676,10,21.45
5161,5161,468,2,6.94
5162,5162,309,11,8.39
5163,5163,141,3,60.20
5164,5164,529,3,43.54
5165,5165,722,14,16.50
5166,5166,522,13,54.16
5167,5167,442,7,34.02
5168,5168,643,14,98.10
5169,5169,390,14,9.63
5170,5170,21,12,60.12
5171,5171,434,2,24.90
5172,5172,605,7,59.92
5173,5173,223,2,94.97
5174,5174,50,13,47.01
5175,5175,330,9,41.26
5176,5176,749,5,99.67
5177,5177,506,12,64.43
5178,5178,282,7,2.33
5179,5179,641,5,11.44
5180,5180,108,15,14.64
5181,5181,116,5,31.30
5182,5182,256,8,45.23
5183,5183,180,5,36.51
5184,5184,132,13,22.76
5185,5185,122,14,18.38
5186,5186,212,15,93.75
5187,5187,693,9,96.76
5188,5188,580,2,39.03
5189,5189,70,5,35.21
5190,5190,108,14,14.64
5191,5191,329,2,96.43
5192,5192,571,10,85.71
5193,5193,370,4,9.57
5194,5194,133,11,54.27
5195,5195,308,6,16.91
5196,5196,388,1,60.37
5197,5197,265,9,61.99
5198,5198,163,2,12.01
5199,5199,17,10,29.94
5200,5200,346,5,43.84
5201,5201,180,12,36.51
5202,5202,611,11,71.52
5203,5203,266,6,28.98
5204,5204,246,10,94.25
5205,5205,429,10,45.10
5206,5206,659,10,10.47
5207,5207,508,3,18.60
5208,5208,562,4,40.39
5209,5209,533,6,56.81
5210,5210,231,14,80.08
5211,5211,304,14,33.20
5212,5212,76,13,12.71
5213,5213,218,12,25.77
5214,5214,111,5,5.49
5215,5215,650,15,22.90
5216,5216,668,14,20.47
5217,5217,637,13,87.56
5218,5218,432,9,33.49
5219,5219,247,6,44.59
5220,5220,688,7,67.11
5221,5221,448,13,88.96
5222,5222,178,4,73.85
5223,5223,296,5,33.43
5224,5224,193,5,6.98
5225,5225,78,5,22.92
5226,5226,562,5,40.39
5227,5227,322,8,97.07
5228,5228,677,2,91.59
5229,5229,167,1,1.47
5230,5230,305,10,61.94
5231,5231,274,3,51.42
5232,5232,454,10,3.53
5233,5233,698,7,14.44
5234,5234,626,6,89.90
5235,5235,288,13,91.20
5236,5236,310,1,5.22
5237,5237,686,1,75.69
5238,5238,248,4,99.78
5239,5239,681,11,40.09
5240,5240,412,2,56.30
5241,5241,17,5,29.94
5242,5242,347,3,57.36
5243,5243,184,7,69.30
5244,5244,629,4,75.40
5245,5245,343,5,18.55
5246,5246,579,3,44.36
5247,5247,363,2,27.74
5248,5248,78,7,22.92
5249,5249,50,9,47.01
5250,5250,15,7,48.23
5251,5251,674,11,72.42
5252,5252,326,14,52.55
5253,5253,356,3,7.37
5254,5254,51,6,8.70
5255,5255,687,4,73.27
5256,5256,284,10,8.06
5257,5257,105,14,42.67
5258,5258,425,10,73.02
5259,5259,309,5,8.39
5260,5260,269,9,47.10
5261,5261,416,8,10.26
5262,5262,525,13,78.65
5263,5263,624,15,16.07
5264,5264,44,10,22.43
5265,5265,599,1,73.13
5266,5266,610,12,15.09
5267,5267,505,2,66.23
5268,5268,693,4,96.76
5269,5269,448,8,88.96
5270,5270,162,12,29.08
5271,5271,217,8,18.11
5272,5272,600,10,74.55
5273,5273,95,14,23.48
5274,5274,175,10,17.86
5275,5275,590,8,91.73
5276,5276,175,2,17.86
5277,5277,602,1,26.66
5278,5278,237,6,39.00
5279,5279,129,14,69.70
5280,5280,684,14,7.05
5281,5281,32,14,4.78
5282,5282,356,7,7.37
5283,5283,183,2,96.01
5284,5284,599,9,73.13
5285,5285,194,13,84.17
5286,5286,673,8,93.99
5287,5287,532,14,65.22
5288,5288,643,14,98.10
5289,5289,115,8,1.65
5290,5290,148,12,93.81
5291,5291,395,7,84.78
5292,5292,28,14,56.51
5293,5293,457,15,74.62
5294,5294,698,12,14.44
5295,5295,622,10,29.88
5296,5296,262,15,32.01
5297,5297,195,15,85.80
5298,5298,190,11,1.95
5299,5299,364,4,64.35
5300,5300,500,5,90.88
5301,5301,657,14,9.24
5302,5302,284,2,8.06
5303,5303,198,9,41.56
5304,5304,137,15,65.14
5305,5305,91,9,61.97
5306,5306,45,12,23.40
5307,5307,702,7,45.25
5308,5308,372,12,12.18
5309,5309,503,11,24.19
5310,5310,648,12,63.80
5311,5311,230,4,37.45
5312,5312,706,10,81.43
5313,5313,589,2,75.98
5314,5314,75,8,94.96
5315,5315,110,7,81.14
5316,5316,324,13,59.67
5317,5317,541,9,6.95
5318,5318,231,1,80.08
5319,5319,280,6,65.21
5320,5320,707,10,96.44
5321,5321,443,10,32.75
5322,5322,96,6,75.21
5323,5323,649,7,89.44
5324,5324,707,3,96.44
5325,5325,87,6,95.03
5326,5326,564,15,47.69
5327,5327,306,14,8.60
5328,5328,591,2,33.78
5329,5329,536,14,21.17
5330,5330,156,13,25.33
5331,5331,671,11,41.99
5332,5332,635,5,5.01
5333,5333,413,2,44.27
5334,5334,159,14,91.71
5335,5335,305,14,61.94
5336,5336,297,1,13.48
5337,5337,572,3,48.13
5338,5338,466,7,79.97
5339,5339,615,2,51.27
5340,5340,178,13,73.85
5341,5341,544,14,65.66
5342,5342,685,15,6.69
5343,5343,293,15,53.29
5344,5344,159,13,91.71
5345,5345,665,1,77.01
5346,5346,597,1,76.85
5347,5347,240,3,78.61
5348,5348,158,14,61.60
5349,5349,69,12,84.59
5350,5350,621,15,12.39
5351,5351,648,14,63.80
5352,5352,624,13,16.07
5353,5353,429,6,45.10
5354,5354,271,3,55.58
5355,5355,68,4,99.52
5356,5356,276,7,2.45
5357,5357,426,6,82.15
5358,5358,550,6,92.32
5359,5359,724,12,50.49
5360,5360,469,11,40.76
5361,5361,174,11,11.09
5362,5362,210,15,15.99
5363,5363,529,12,43.54
5364,5364,512,11,25.18
5365,5365,224,13,18.51
5366,5366,335,10,55.76
5367,5367,252,14,52.32
5368,5368,252,10,52.32
5369,5369,506,12,64.43
5370,5370,271,15,55.58
5371,5371,590,5,91.73
5372,5372,633,13,15.79
5373,5373,646,8,43.54
5374,5374,582,7,33.54
5375,5375,219,11,23.15
5376,5376,98,11,55.60
5377,5377,582,8,33.54
5378,5378,368,11,73.22
5379,5379,91,14,61.97
5380,5380,103,15,26.28
5381,5381,242,6,20.46
5382,5382,149,2,55.88
5383,5383,18,7,92.90
5384,5384,392,11,7.19
5385,5385,406,15,44.61
5386,5386,105,6,42.67
5387,5387,53,2,10.70
5388,5388,703,11,90.36
5389,5389,355,13,38.01
5390,5390,417,2,70.22
5391,5391,268,7,59.82
5392,5392,87,1,95.03
5393,5393,381,14,63.25
5394,5394,142,4,86.85
5395,5395,318,10,55.70
5396,5396,415,13,80.31
5397,5397,367,15,44.50
5398,5398,593,10,53.54
5399,5399,362,1,54.60
5400,5400,30,10,52.34
5401,5401,564,13,47.69
5402,5402,479,9,45.62
5403,5403,701,12,84.63
5404,5404,569,8,77.61
5405,5405,740,14,16.84
5406,5406,492,5,78.89
5407,5407,241,15,51.31
5408,5408,478,8,39.18
5409,5409,166,6,72.82
5410,5410,146,11,8.34
5411,5411,233,13,46.12
5412,5412,724,4,50.49
5413,5413,671,12,41.99
5414,5414,433,8,27.26
5415,5415,150,3,80.57
5416,5416,201,9,96.87
5417,5417,554,10,42.86
5418,5418,666,15,2.73
5419,5419,169,2,55.67
5420,5420,348,10,69.51
5421,5421,482,8,37.93
5422,5422,613,15,76.57
5423,5423,120,6,5.00
5424,5424,261,5,35.17
5425,5425,195,10,85.80
5426,5426,190,3,1.95
5427,5427,364,1,64.35
5428,5428,499,7,65.31
5429,5429,655,2,97.88
5430,5430,277,8,86.68
5431,5431,171,1,92.42
5432,5432,20,13,35.55
5433,5433,339,15,90.65
5434,5434,134,1,53.04
5435,5435,404,10,63.09
5436,5436,115,6,1.65
5437,5437,115,6,1.65
5438,5438,227,6,75.69
5439,5439,42,4,90.71
5440,5440,278,4,29.30
5441,5441,512,7,25.18
5442,5442,227,14,75.69
5443,5443,346,11,43.84
5444,5444,300,13,23.63
5445,5445,460,14,22.78
5446,5446,649,6,89.44
5447,5447,366,2,53.78
5448,5448,633,1,15.79
5449,5449,565,12,22.78
5450,5450,175,5,17.86
5451,5451,682,4,49.45
5452,5452,634,6,70.58
5453,5453,371,9,15.31
5454,5454,704,14,66.35
5455,5455,157,4,57.42
5456,5456,172,13,68.30
5457,5457,389,1,94.58
5458,5458,677,15,91.59
5459,5459,719,5,79.79
5460,5460,62,7,4.99
5461,5461,405,14,87.17
5462,5462,339,12,90.65
5463,5463,476,2,34.93
5464,5464,615,5,51.27
5465,5465,146,11,8.34
5466,5466,383,1,31.61
5467,5467,728,12,32.28
5468,5468,241,4,51.31
5469,5469,522,2,54.16
5470,5470,384,8,61.75
5471,5471,355,10,38.01
5472,5472,623,12,39.60
5473,5473,550,4,92.32
5474,5474,128,4,17.19
5475,5475,490,10,47.17
5476,5476,568,6,38.71
5477,5477,618,2,73.90
5478,5478,635,3,5.01
5479,5479,571,2,85.71
5480,5480,200,12,54.69
5481,5481,34,15,45.02
5482,5482,323,7,75.11
5483,5483,10,5,18.75
5484,5484,583,13,40.34
5485,5485,632,5,24.62
5486,5486,663,2,65.06
5487,5487,667,11,91.02
5488,5488,596,4,21.12
5489,5489,229,1,80.74
5490,5490,107,14,87.51
5491,5491,595,2,61.88
5492,5492,404,13,63.09
5493,5493,237,14,39.00
5494,5494,721,13,71.92
5495,5495,645,7,2.62
5496,5496,309,4,8.39
5497,5497,359,6,64.99
5498,5498,120,1,5.00
5499,5499,273,7,39.20
5500,5500,253,15,49.69
5501,5501,448,9,88.96
5502,5502,729,10,28.63
5503,5503,49,5,55.95
5504,5504,308,8,16.91
5505,5505,642,13,1.28
5506,5506,34,6,45.02
5507,5507,496,6,67.39
5508,5508,126,15,64.20
5509,5509,644,3,62.01
5510,5510,589,6,75.98
5511,5511,264,14,42.54
5512,5512,304,15,33.20
5513,5513,725,10,59.73
5514,5514,465,11,10.60
5515,5515,150,7,80.57
5516,5516,103,13,26.28
5517,5517,65,1,33.15
5518,5518,17,10,29.94
5519,5519,638,1,96.82
5520,5520,140,4,81.06
5521,5521,286,8,48.30
5522,5522,258,13,76.76
5523,5523,433,3,27.26
5524,5524,641,2,11.44
5525,5525,406,11,44.61
5526,5526,107,8,87.51
5527,5527,67,7,96.22
5528,5528,13,8,48.21
5529,5529,613,9,76.57
5530,5530,24,7,30.86
5531,5531,534,3,71.12
5532,5532,344,9,97.07
5533,5533,120,1,5.00
5534,5534,318,8,55.70
5535,5535,480,14,35.02
5536,5536,694,1,21.24
5537,5537,531,7,12.54
5538,5538,573,7,37.77
5539,5539,521,5,81.09
5540,5540,136,4,24.47
5541,5541,616,7,71.78
5542,5542,420,15,53.18
5543,5543,252,2,52.32
5544,5544,749,1,99.67
5545,5545,738,2,3.92
5546,5546,691,2,22.89
5547,5547,494,10,26.64
5548,5548,395,1,84.78
5549,5549,492,10,78.89
5550,5550,525,8,78.65
5551,5551,398,7,28.87
5552,5552,413,14,44.27
5553,5553,123,6,82.11
5554,5554,124,9,74.82
5555,5555,251,13,69.13
5556,5556,134,8,53.04
5557,5557,666,2,2.73
5558,5558,675,7,88.94
5559,5559,629,5,75.40
5560,5560,370,13,9.57
5561,5561,711,3,85.16
5562,5562,196,13,80.00
5563,5563,347,6,57.36
5564,5564,398,5,28.87
5565,5565,195,4,85.80
5566,5566,532,5,65.22
5567,5567,575,8,90.52
5568,5568,526,15,74.03
5569,5569,156,14,25.33
5570,5570,702,15,45.25
5571,5571,41,11,73.33
5572,5572,349,5,62.62
5573,5573,121,4,77.18
5574,5574,307,10,83.13
5575,5575,421,7,15.49
5576,5576,434,4,24.90
5577,5577,157,12,57.42
5578,5578,231,5,80.08
5579,5579,686,10,75.69
5580,5580,486,6,44.09
5581,5581,369,7,50.78
5582,5582,389,9,94.58
5583,5583,86,9,69.63
5584,5584,12,4,49.63
5585,5585,551,6,12.12
5586,5586,469,11,40.76
5587,5587,692,5,46.29
5588,5588,553,3,71.14
5589,5589,687,6,73.27
5590,5590,277,6,86.68
5591,5591,71,8,4.62
5592,5592,276,13,2.45
5593,5593,414,9,85.80
5594,5594,495,7,53.90
5595,5595,480,15,35.02
5596,5596,166,10,72.82
5597,5597,138,9,34.46
5598,5598,194,12,84.17
5599,5599,553,3,71.14
5600,5600,681,5,40.09
5601,5601,249,1,5.04
5602,5602,699,1,14.66
5603,5603,500,13,90.88
5604,5604,400,1,65.13
5605,5605,502,6,62.74
5606,5606,558,15,38.76
5607,5607,535,7,57.11
5608,5608,252,7,52.32
5609,5609,401,7,81.05
5610,5610,501,14,9.52
5611,5611,552,12,88.51
5612,5612,504,15,66.73
5613,5613,115,7,1.65
5614,5614,561,1,95.92
5615,5615,209,2,75.65
5616,5616,113,9,4.19
5617,5617,688,9,67.11
5618,5618,100,7,82.07
5619,5619,687,2,73.27
5620,5620,132,10,22.76
5621,5621,98,1,55.60
5622,5622,95,10,23.48
5623,5623,182,2,51.37
5624,5624,624,6,16.07
5625,5625,323,12,75.11
5626,5626,492,4,78.89
5627,5627,742,8,19.86
5628,5628,731,2,14.19
5629,5629,680,9,7.92
5630,5630,455,2,98.19
5631,5631,234,5,65.82
5632,5632,557,10,50.37
5633,5633,580,13,39.03
5634,5634,479,6,45.62
5635,5635,654,4,76.50
5636,5636,332,6,10.21
5637,5637,448,8,88.96
5638,5638,492,6,78.89
5639,5639,367,4,44.50
5640,5640,358,12,5.26
5641,5641,689,4,97.74
5642,5642,119,8,89.84
5643,5643,30,11,52.34
5644,5644,543,1,71.12
5645,5645,375,14,24.03
5646,5646,246,7,94.25
5647,5647,102,14,29.94
5648,5648,524,15,23.49
5649,5649,64,6,71.17
5650,5650,246,15,94.25
5651,5651,288,11,91.20
5652,5652,703,8,90.36
5653,5653,399,15,55.91
5654,5654,637,9,87.56
5655,5655,488,9,25.79
5656,5656,529,13,43.54
5657,5657,431,11,12.46
5658,5658,566,13,4.03
5659,5659,36,9,44.66
5660,5660,732,5,78.30
5661,5661,553,1,71.14
5662,5662,567,6,63.94
5663,5663,427,5,39.14
5664,5664,433,4,27.26
5665,5665,133,4,54.27
5666,5666,115,7,1.65
5667,5667,178,12,73.85
5668,5668,542,2,18.91
5669,5669,675,7,88.94
5670,5670,249,8,5.04
5671,5671,718,11,32.32
5672,5672,592,9,64.35
5673,5673,57,5,35.36
5674,5674,10,11,18.75
5675,5675,625,10,60.23
5676,5676,97,13,31.80
5677,5677,111,13,5.49
5678,5678,261,8,35.17
5679,5679,223,12,94.97
5680,5680,330,12,41.26
5681,5681,231,3,80.08
5682,5682,164,3,47.66
5683,5683,129,6,69.70
5684,5684,150,3,80.57
5685,5685,365,12,48.55
5686,5686,623,7,39.60
5687,5687,518,15,9.05
5688,5688,721,2,71.92
5689,5689,549,7,43.14
5690,5690,582,14,33.54
5691,5691,514,3,95.94
5692,5692,75,8,94.96
5693,5693,329,4,96.43
5694,5694,673,10,93.99
5695,5695,126,8,64.20
5696,5696,110,8,81.14
5697,5697,173,6,5.09
5698,5698,534,3,71.12
5699,5699,650,14,22.90
5700,5700,147,3,90.90
5701,5701,286,14,48.30
5702,5702,240,14,78.61
5703,5703,339,7,90.65
5704,5704,227,1,75.69
5705,5705,115,12,1.65
5706,5706,642,2,1.28
5707,5707,618,9,73.90
5708,5708,410,4,92.61
5709,5709,199,9,54.34
5710,5710,512,6,25.18
5711,5711,462,10,64.57
5712,5712,26,2,77.15
5713,5713,244,2,13.51
5714,5714,390,11,9.63
5715,5715,466,3,79.97
5716,5716,412,12,56.30
5717,5717,662,5,67.42
5718,5718,574,2,99.79
5719,5719,132,3,22.76
5720,5720,438,12,21.90
5721,5721,294,13,37.83
5722,5722,157,1,57.42
5723,5723,652,9,28.52
5724,5724,538,11,74.38
5725,5725,734,14,9.29
5726,5726,557,7,50.37
5727,5727,582,13,33.54
5728,5728,487,12,35.87
5729,5729,690,7,63.50
5730,5730,487,15,35.87
5731,5731,363,1,27.74
5732,5732,356,3,7.37
5733,5733,690,7,63.50
5734,5734,134,3,53.04
5735,5735,96,12,75.21
5736,5736,77,7,75.31
5737,5737,96,14,75.21
5738,5738,249,8,5.04
5739,5739,208,3,9.29
5740,5740,291,4,11.52
5741,5741,81,12,41.69
5742,5742,281,6,60.14
5743,5743,410,3,92.61
5744,5744,458,15,17.06
5745,5745,309,14,8.39
5746,5746,169,14,55.67
5747,5747,667,4,91.02
5748,5748,579,3,44.36
5749,5749,142,15,86.85
5750,5750,476,15,34.93
5751,5751,450,2,67.85
5752,5752,71,13,4.62
5753,5753,507,15,27.06
5754,5754,69,2,84.59
5755,5755,324,10,59.67
5756,5756,664,1,8.66
5757,5757,97,13,31.80
5758,5758,742,3,19.86
5759,5759,418,4,85.82
5760,5760,614,3,47.97
5761,5761,315,2,56.61
5762,5762,483,4,45.45
5763,5763,721,8,71.92
5764,5764,653,9,71.73
5765,5765,354,4,40.99
5766,5766,561,8,95.92
5767,5767,243,9,14.65
5768,5768,281,10,60.14
5769,5769,677,7,91.59
5770,5770,290,10,46.45
5771,5771,169,1,55.67
5772,5772,726,4,71.33
5773,5773,119,5,89.84
5774,5774,670,13,55.13
5775,5775,741,3,44.48
5776,5776,196,8,80.00
5777,5777,256,2,45.23
5778,5778,690,6,63.50
5779,5779,431,4,12.46
5780,5780,87,6,95.03
5781,5781,639,1,2.27
5782,5782,684,9,7.05
5783,5783,5,6,14.80
5784,5784,221,15,39.25
5785,5785,339,14,90.65
5786,5786,280,8,65.21
5787,5787,383,9,31.61
5788,5788,327,11,92.11
5789,5789,483,13,45.45
5790,5790,686,15,75.69
5791,5791,478,8,39.18
5792,5792,331,6,36.60
5793,5793,219,3,23.15
5794,5794,105,2,42.67
5795,5795,617,5,27.77
5796,5796,520,3,84.50
5797,5797,748,11,69.20
5798,5798,680,1,7.92
5799,5799,403,1,8.21
5800,5800,727,15,81.76
5801,5801,173,3,5.09
5802,5802,186,4,96.57
5803,5803,409,9,15.19
5804,5804,738,11,3.92
5805,5805,212,12,93.75
5806,5806,347,13,57.36
5807,5807,348,12,69.51
5808,5808,700,8,45.46
5809,5809,204,2,65.71
5810,5810,418,14,85.82
5811,5811,728,8,32.28
5812,5812,134,4,53.04
5813,5813,739,9,81.18
5814,5814,290,13,46.45
5815,5815,731,14,14.19
5816,5816,536,15,21.17
5817,5817,489,4,33.49
5818,5818,83,3,81.56
5819,5819,450,13,67.85
5820,5820,500,9,90.88
5821,5821,398,2,28.87
5822,5822,491,3,14.61
5823,5823,511,5,12.37
5824,5824,332,10,10.21
5825,5825,128,3,17.19
5826,5826,390,2,9.63
5827,5827,67,10,96.22
5828,5828,662,8,67.42
5829,5829,112,8,3.68
5830,5830,72,3,51.41
5831,5831,24,8,30.86
5832,5832,651,7,63.42
5833,5833,186,12,96.57
5834,5834,475,15,97.03
5835,5835,317,8,6.19
5836,5836,160,3,92.45
5837,5837,596,8,21.12
5838,5838,252,11,52.32
5839,5839,221,5,39.25
5840,5840,347,11,57.36
5841,5841,322,15,97.07
5842,5842,567,11,63.94
5843,5843,369,14,50.78
5844,5844,142,5,86.85
5845,5845,354,5,40.99
5846,5846,592,15,64.35
5847,5847,399,6,55.91
5848,5848,217,6,18.11
5849,5849,638,1,96.82
5850,5850,287,11,92.02
5851,5851,272,13,91.71
5852,5852,498,11,33.52
5853,5853,174,8,11.09
5854,5854,127,11,34.47
5855,5855,113,13,4.19
5856,5856,181,2,87.83
5857,5857,567,1,63.94
5858,5858,41,9,73.33
5859,5859,5,6,14.80
5860,5860,650,4,22.90
5861,5861,235,3,8.80
5862,5862,725,1,59.73
5863,5863,670,4,55.13
5864,5864,422,3,35.49
5865,5865,101,7,80.21
5866,5866,739,15,81.18
5867,5867,391,7,96.22
5868,5868,490,7,47.17
5869,5869,523,8,9.33
5870,5870,396,6,23.11
5871,5871,409,9,15.19
5872,5872,109,1,72.34
5873,5873,65,15,33.15
5874,5874,1,9,98.05
5875,5875,556,15,29.46
5876,5876,526,8,74.03
5877,5877,214,8,14.81
5878,5878,241,11,51.31
5879,5879,563,12,61.58
5880,5880,589,9,75.98
5881,5881,506,14,64.43
5882,5882,14,8,37.54
5883,5883,51,3,8.70
5884,5884,211,8,96.20
5885,5885,152,5,38.78
5886,5886,128,3,17.19
5887,5887,182,6,51.37
5888,5888,525,3,78.65
5889,5889,578,9,52.10
5890,5890,564,6,47.69
5891,5891,336,1,43.03
5892,5892,737,3,16.42
5893,5893,426,11,82.15
5894,5894,669,9,71.02
5895,5895,565,3,22.78
5896,5896,70,1,35.21
5897,5897,152,5,38.78
5898,5898,551,13,12.12
5899,5899,47,8,83.99
5900,5900,80,2,80.81
5901,5901,262,2,32.01
5902,5902,316,14,72.35
5903,5903,45,6,23.40
5904,5904,28,12,56.51
5905,5905,2,4,31.89
5906,5906,677,2,91.59
5907,5907,377,14,77.05
5908,5908,605,11,59.92
5909,5909,394,9,77.60
5910,5910,152,6,38.78
5911,5911,330,8,41.26
5912,5912,442,15,34.02
5913,5913,471,1,73.68
5914,5914,276,9,2.45
5915,5915,719,1,79.79
5916,5916,516,9,48.92
5917,5917,420,8,53.18
5918,5918,554,4,42.86
5919,5919,10,1,18.75
5920,5920,636,6,95.66
5921,5921,149,14,55.88
5922,5922,338,7,55.76
5923,5923,492,10,78.89
5924,5924,696,1,78.61
5925,5925,501,10,9.52
5926,5926,418,12,85.82
5927,5927,586,12,58.43
5928,5928,175,10,17.86
5929,5929,619,13,57.87
5930,5930,316,1,72.35
5931,5931,474,10,14.03
5932,5932,672,14,53.64
5933,5933,437,9,96.71
5934,5934,167,14,1.47
5935,5935,273,10,39.20
5936,5936,116,14,31.30
5937,5937,510,2,7.04
5938,5938,702,7,45.25
5939,5939,479,11,45.62
5940,5940,288,12,91.20
5941,5941,4,14,35.37
5942,5942,653,2,71.73
5943,5943,255,11,79.94
5944,5944,65,2,33.15
5945,5945,310,5,5.22
5946,5946,605,7,59.92
5947,5947,595,6,61.88
5948,5948,408,14,65.57
5949,5949,254,7,18.21
5950,5950,46,10,98.41
5951,5951,216,6,61.43
5952,5952,191,10,33.52
5953,5953,308,1,16.91
5954,5954,214,14,14.81
5955,5955,149,8,55.88
5956,5956,101,14,80.21
5957,5957,57,12,35.36
5958,5958,733,6,90.99
